timestamp,sensor_id,flow_rate,pressure,temperature_C,pump_status,anomaly_type
2025-06-01 06:47:00,S4,28.61,1.44,37.8,Yes,None
2025-06-01 06:48:00,S5,27.12,2.49,28.3,Yes,None
2025-06-01 06:49:00,S4,21.5,2.88,28.6,Yes,None
2025-06-01 06:50:00,S2,24.6,1.92,30.9,Yes,None
2025-06-01 06:51:00,S2,20.12,3.03,32.9,Yes,None
2025-06-01 06:52:00,S5,4.03,3.17,28.9,Yes,None
2025-06-01 06:53:00,S4,23.04,4.2,34.8,Yes,None
2025-06-01 06:54:00,S1,6.54,2.84,28.3,Yes,None
2025-06-01 06:55:00,S5,9.91,3.11,24.4,Yes,None
2025-06-01 06:56:00,S2,24.63,2.45,34.1,Yes,None
2025-06-01 06:57:00,S2,16.23,2.52,34.6,Yes,None
2025-06-01 06:58:00,S5,25.84,3.7,36.2,Yes,None
2025-06-01 06:59:00,S4,6.63,2.77,24.0,Yes,None
2025-06-01 07:00:00,S2,18.35,3.83,29.3,Yes,None
2025-06-01 07:01:00,S4,2.79,2.95,31.0,Yes,None
2025-06-01 07:02:00,S2,19.4,1.86,39.0,Yes,None
2025-06-01 07:03:00,S2,22.95,2.31,31.4,Yes,None
2025-06-01 07:04:00,S3,17.67,5.42,26.6,Yes,Sensor Failure
2025-06-01 07:05:00,S2,8.21,2.9,33.2,Yes,None
2025-06-01 07:06:00,S1,1.23,1.38,37.2,Yes,None
2025-06-01 07:07:00,S5,3.85,1.86,36.4,Yes,None
2025-06-01 07:08:00,S5,18.78,2.29,34.2,Yes,None
2025-06-01 07:09:00,S4,28.05,2.11,33.1,Yes,None
2025-06-01 07:10:00,S2,6.43,1.9,22.9,Yes,None
2025-06-01 07:11:00,S1,22.13,4.46,32.1,Yes,None
2025-06-01 07:12:00,S4,26.03,3.66,32.7,Yes,None
2025-06-01 07:13:00,S3,15.77,2.8,31.4,Yes,None
2025-06-01 07:14:00,S4,20.18,2.41,34.8,Yes,None
2025-06-01 07:15:00,S4,24.51,2.84,31.3,Yes,None
2025-06-01 07:16:00,S2,8.04,4.78,30.5,Yes,None
2025-06-01 07:17:00,S3,9.12,2.13,36.2,Yes,None
2025-06-01 07:18:00,S4,0.32,1.42,30.3,No,Pump Malfunction
2025-06-01 07:19:00,S1,28.9,3.67,32.3,Yes,None
2025-06-01 07:20:00,S1,27.55,4.01,35.6,Yes,None
2025-06-01 07:21:00,S5,23.01,4.45,28.0,Yes,None
2025-06-01 07:22:00,S3,2.65,2.65,27.5,Yes,None
2025-06-01 07:23:00,S3,13.59,2.66,37.4,Yes,None
2025-06-01 07:24:00,S5,3.33,5.01,29.6,Yes,Sensor Failure
2025-06-01 07:25:00,S4,0.77,3.6,34.8,Yes,None
2025-06-01 07:26:00,S3,18.6,2.91,24.9,Yes,None
2025-06-01 07:27:00,S1,28.84,3.5,22.0,Yes,None
2025-06-01 07:28:00,S1,27.12,2.56,33.5,Yes,None
2025-06-01 07:29:00,S2,20.99,3.3,31.5,Yes,None
2025-06-01 07:30:00,S3,3.17,3.28,33.5,Yes,None
2025-06-01 07:31:00,S4,8.44,3.83,39.5,Yes,None
2025-06-01 07:32:00,S5,9.81,2.02,27.1,Yes,None
2025-06-01 07:33:00,S5,22.97,3.36,32.2,Yes,None
2025-06-01 07:34:00,S4,24.13,1.83,37.9,Yes,None
2025-06-01 07:35:00,S2,11.74,4.88,27.6,Yes,None
2025-06-01 07:36:00,S5,12.71,2.58,29.7,Yes,None
2025-06-01 07:37:00,S3,1.62,1.35,24.9,Yes,None
2025-06-01 07:38:00,S2,8.89,5.78,41.0,Yes,Sensor Failure
2025-06-01 07:39:00,S3,13.7,2.48,23.2,Yes,None
2025-06-01 07:40:00,S1,3.77,3.09,35.2,Yes,None
2025-06-01 07:41:00,S2,13.76,1.3,26.7,Yes,None
2025-06-01 07:42:00,S5,25.64,2.95,27.8,Yes,None
2025-06-01 07:43:00,S2,17.57,4.67,36.3,Yes,None
2025-06-01 07:44:00,S2,2.64,3.7,29.0,Yes,None
2025-06-01 07:45:00,S2,5.99,1.3,34.6,Yes,None
2025-06-01 07:46:00,S2,14.39,2.24,37.5,Yes,None
2025-06-01 07:47:00,S3,11.04,3.92,32.8,Yes,None
2025-06-01 07:48:00,S1,10.95,3.64,35.6,Yes,None
2025-06-01 07:49:00,S4,16.02,2.51,32.3,Yes,None
2025-06-01 07:50:00,S2,17.66,3.4,32.5,Yes,None
2025-06-01 07:51:00,S5,23.97,1.8,29.5,Yes,None
2025-06-01 07:52:00,S2,10.43,1.69,39.7,Yes,None
2025-06-01 07:53:00,S5,24.22,0.51,35.0,Yes,None
2025-06-01 07:54:00,S3,10.36,3.93,34.1,Yes,None
2025-06-01 07:55:00,S5,1.95,2.89,35.1,Yes,None
2025-06-01 07:56:00,S4,16.76,3.0,29.3,Yes,None
2025-06-01 07:57:00,S1,17.76,0.5,35.7,Yes,None
2025-06-01 07:58:00,S5,28.06,2.95,38.2,Yes,None
2025-06-01 07:59:00,S5,21.86,3.55,26.5,Yes,None
2025-06-01 08:00:00,S1,27.56,0.91,34.2,Yes,None
2025-06-01 08:01:00,S4,27.28,3.04,32.3,Yes,None
2025-06-01 08:02:00,S2,18.26,2.93,29.9,Yes,None
2025-06-01 08:03:00,S5,15.97,2.53,27.6,Yes,None
2025-06-01 08:04:00,S1,16.86,4.31,36.2,Yes,None
2025-06-01 08:05:00,S3,29.36,4.07,32.8,Yes,None
2025-06-01 08:06:00,S1,23.26,6.32,31.2,Yes,Sensor Failure
2025-06-01 08:07:00,S3,3.46,1.79,34.2,Yes,None
2025-06-01 08:08:00,S4,23.42,3.43,31.5,Yes,None
2025-06-01 08:09:00,S2,5.36,4.5,29.2,Yes,None
2025-06-01 08:10:00,S1,13.59,2.31,32.5,Yes,None
2025-06-01 08:11:00,S5,6.55,4.69,31.9,Yes,None
2025-06-01 08:12:00,S4,20.78,3.36,24.9,Yes,None
2025-06-01 08:13:00,S1,26.36,1.25,29.5,Yes,None
2025-06-01 08:14:00,S5,8.92,1.71,26.9,Yes,None
2025-06-01 08:15:00,S1,2.74,2.42,25.4,Yes,None
2025-06-01 08:16:00,S3,9.17,2.91,33.9,Yes,None
2025-06-01 08:17:00,S1,20.27,4.24,29.3,Yes,None
2025-06-01 08:18:00,S1,10.06,2.91,36.2,Yes,None
2025-06-01 08:19:00,S1,8.56,4.2,24.7,Yes,None
2025-06-01 08:20:00,S4,5.78,3.11,30.8,Yes,None
2025-06-01 08:21:00,S1,15.08,3.01,29.5,Yes,None
2025-06-01 08:22:00,S5,8.5,2.71,25.7,Yes,None
2025-06-01 08:23:00,S3,22.01,3.98,32.0,Yes,None
2025-06-01 08:24:00,S3,2.58,3.13,26.0,Yes,None
2025-06-01 08:25:00,S1,20.02,2.27,32.9,Yes,None
2025-06-01 08:26:00,S4,7.36,3.33,34.9,Yes,None
2025-06-01 08:27:00,S4,14.83,2.54,33.1,Yes,None
2025-06-01 08:28:00,S5,8.8,2.49,33.6,Yes,None
2025-06-01 08:29:00,S1,21.77,4.18,36.1,Yes,None
2025-06-01 08:30:00,S3,28.38,2.84,31.9,Yes,None
2025-06-01 08:31:00,S4,27.54,5.13,28.7,Yes,Sensor Failure
2025-06-01 08:32:00,S1,17.63,3.74,29.6,Yes,None
2025-06-01 08:33:00,S4,14.04,2.23,29.7,Yes,None
2025-06-01 08:34:00,S4,24.6,2.17,27.8,Yes,None
2025-06-01 08:35:00,S3,20.59,1.76,35.1,Yes,None
2025-06-01 08:36:00,S2,5.75,3.61,34.1,Yes,None
2025-06-01 08:37:00,S5,24.68,2.14,25.3,Yes,None
2025-06-01 08:38:00,S5,13.04,0.73,28.7,Yes,None
2025-06-01 08:39:00,S3,5.91,1.35,27.6,Yes,None
2025-06-01 08:40:00,S4,8.67,1.9,33.3,Yes,None
2025-06-01 08:41:00,S1,8.25,3.34,36.3,Yes,None
2025-06-01 08:42:00,S4,15.72,2.92,33.8,Yes,None
2025-06-01 08:43:00,S3,7.26,3.94,29.2,Yes,None
2025-06-01 08:44:00,S5,3.97,2.09,30.7,Yes,None
2025-06-01 08:45:00,S4,3.97,2.68,26.4,Yes,None
2025-06-01 08:46:00,S5,17.62,4.75,26.7,Yes,None
2025-06-01 08:47:00,S1,22.12,2.66,35.4,Yes,None
2025-06-01 08:48:00,S5,9.85,3.22,37.8,Yes,None
2025-06-01 08:49:00,S5,1.33,2.34,29.1,Yes,None
2025-06-01 08:50:00,S2,4.08,2.77,32.2,Yes,None
2025-06-01 08:51:00,S2,27.47,3.48,34.9,Yes,None
2025-06-01 08:52:00,S2,14.96,3.66,25.3,Yes,None
2025-06-01 08:53:00,S5,13.77,3.12,27.8,Yes,None
2025-06-01 08:54:00,S3,1.43,2.74,40.0,Yes,None
2025-06-01 08:55:00,S5,21.94,3.13,28.2,Yes,None
2025-06-01 08:56:00,S3,15.98,2.26,30.6,Yes,None
2025-06-01 08:57:00,S3,6.3,2.78,29.6,Yes,None
2025-06-01 08:58:00,S2,3.57,3.33,24.0,Yes,None
2025-06-01 08:59:00,S4,11.69,3.99,32.3,Yes,None
2025-06-01 09:00:00,S1,25.16,2.09,31.9,Yes,None
2025-06-01 09:01:00,S2,26.0,2.82,32.7,Yes,None
2025-06-01 09:02:00,S2,18.2,1.99,31.7,Yes,None
2025-06-01 09:03:00,S4,21.91,2.56,30.2,Yes,None
2025-06-01 09:04:00,S1,3.72,4.0,29.9,Yes,None
2025-06-01 09:05:00,S5,17.77,2.46,30.0,Yes,None
2025-06-01 09:06:00,S5,20.11,2.9,28.0,Yes,None
2025-06-01 09:07:00,S2,6.26,1.76,28.7,Yes,None
2025-06-01 09:08:00,S1,26.44,2.44,28.1,Yes,None
2025-06-01 09:09:00,S2,6.09,1.45,34.3,Yes,None
2025-06-01 09:10:00,S3,9.61,3.28,33.2,Yes,None
2025-06-01 09:11:00,S2,18.73,3.37,32.1,Yes,None
2025-06-01 09:12:00,S2,19.26,3.34,39.8,Yes,None
2025-06-01 09:13:00,S5,21.07,3.4,28.3,Yes,None
2025-06-01 09:14:00,S5,3.63,3.34,36.5,Yes,None
2025-06-01 09:15:00,S5,25.53,1.47,31.0,Yes,None
2025-06-01 09:16:00,S3,16.13,2.21,32.6,Yes,None
2025-06-01 09:17:00,S5,14.3,0.76,34.7,Yes,None
2025-06-01 09:18:00,S1,29.44,2.54,30.1,Yes,None
2025-06-01 09:19:00,S4,22.29,2.13,27.8,Yes,None
2025-06-01 09:20:00,S1,3.8,2.96,28.4,Yes,None
2025-06-01 09:21:00,S1,22.77,5.46,23.6,Yes,Sensor Failure
2025-06-01 09:22:00,S5,3.13,3.78,34.4,Yes,None
2025-06-01 09:23:00,S4,1.12,4.53,34.3,Yes,Clogging
2025-06-01 09:24:00,S4,12.29,3.82,38.3,Yes,None
2025-06-01 09:25:00,S4,29.81,2.9,33.7,Yes,None
2025-06-01 09:26:00,S3,5.49,2.99,34.6,Yes,None
2025-06-01 09:27:00,S5,20.28,3.86,31.7,Yes,None
2025-06-01 09:28:00,S4,5.45,3.25,33.9,Yes,None
2025-06-01 09:29:00,S3,21.83,2.71,36.4,Yes,None
2025-06-01 09:30:00,S2,15.31,4.43,32.7,Yes,None
2025-06-01 09:31:00,S2,20.5,3.44,29.9,Yes,None
2025-06-01 09:32:00,S3,6.33,1.57,31.1,Yes,None
2025-06-01 09:33:00,S3,22.45,2.82,35.0,Yes,None
2025-06-01 09:34:00,S5,29.87,3.05,30.0,Yes,None
2025-06-01 09:35:00,S5,20.07,2.6,35.6,Yes,None
2025-06-01 09:36:00,S2,14.96,2.61,39.6,Yes,None
2025-06-01 09:37:00,S4,27.72,2.58,35.6,Yes,None
2025-06-01 09:38:00,S2,0.77,1.22,35.0,Yes,None
2025-06-01 09:39:00,S4,21.98,1.04,33.4,Yes,None
2025-06-01 09:40:00,S4,26.7,2.35,28.9,Yes,None
2025-06-01 09:41:00,S5,2.13,2.6,28.5,Yes,None
2025-06-01 09:42:00,S1,13.67,1.66,28.5,Yes,None
2025-06-01 09:43:00,S1,6.38,1.98,34.2,Yes,None
2025-06-01 09:44:00,S3,17.13,2.75,30.4,Yes,None
2025-06-01 09:45:00,S5,19.59,4.03,31.9,Yes,None
2025-06-01 09:46:00,S4,9.29,3.97,33.7,Yes,None
2025-06-01 09:47:00,S1,13.96,4.0,28.6,Yes,None
2025-06-01 09:48:00,S4,8.6,1.99,30.0,Yes,None
2025-06-01 09:49:00,S1,11.27,2.78,33.3,Yes,None
2025-06-01 09:50:00,S1,5.04,4.24,30.8,Yes,None
2025-06-01 09:51:00,S1,26.6,1.24,31.2,Yes,None
2025-06-01 09:52:00,S5,0.6,2.54,27.9,Yes,None
2025-06-01 09:53:00,S2,26.51,3.22,31.3,Yes,None
2025-06-01 09:54:00,S4,17.28,1.29,38.6,Yes,None
2025-06-01 09:55:00,S5,10.15,3.43,30.2,Yes,None
2025-06-01 09:56:00,S5,21.77,4.55,27.4,Yes,None
2025-06-01 09:57:00,S5,15.38,4.22,35.8,Yes,None
2025-06-01 09:58:00,S5,15.12,2.82,34.1,Yes,None
2025-06-01 09:59:00,S5,3.57,3.81,32.9,Yes,None
2025-06-01 10:00:00,S3,11.87,1.28,26.7,Yes,None
2025-06-01 10:01:00,S4,7.46,3.28,27.3,Yes,None
2025-06-01 10:02:00,S5,0.77,2.7,25.9,Yes,None
2025-06-01 10:03:00,S4,10.99,2.85,33.7,Yes,None
2025-06-01 10:04:00,S3,2.97,3.1,36.1,Yes,None
2025-06-01 10:05:00,S3,7.93,3.39,33.9,Yes,None
2025-06-01 10:06:00,S4,3.05,1.55,39.8,Yes,None
2025-06-01 10:07:00,S1,3.3,2.02,30.2,Yes,None
2025-06-01 10:08:00,S2,6.21,2.74,30.7,Yes,None
2025-06-01 10:09:00,S1,30.0,1.22,32.4,Yes,None
2025-06-01 10:10:00,S1,0.36,3.14,31.1,No,Pump Malfunction
2025-06-01 10:11:00,S1,19.27,3.83,34.0,Yes,None
2025-06-01 10:12:00,S5,4.49,4.39,29.4,Yes,None
2025-06-01 10:13:00,S3,27.64,3.1,26.4,Yes,None
2025-06-01 10:14:00,S1,3.08,4.89,24.8,Yes,None
2025-06-01 10:15:00,S3,28.67,2.96,33.9,Yes,None
2025-06-01 10:16:00,S4,18.44,1.74,29.9,Yes,None
2025-06-01 10:17:00,S2,0.34,2.94,27.3,No,Pump Malfunction
2025-06-01 10:18:00,S4,26.85,2.79,29.5,Yes,None
2025-06-01 10:19:00,S4,15.79,3.52,39.8,Yes,None
2025-06-01 10:20:00,S5,8.1,3.27,27.6,Yes,None
2025-06-01 10:21:00,S2,23.09,3.2,34.9,Yes,None
2025-06-01 10:22:00,S4,27.82,3.97,33.7,Yes,None
2025-06-01 10:23:00,S4,14.67,2.57,37.4,Yes,None
2025-06-01 10:24:00,S2,9.67,3.54,31.5,Yes,None
2025-06-01 10:25:00,S2,23.73,3.28,25.8,Yes,None
2025-06-01 10:26:00,S4,20.55,3.11,36.0,Yes,None
2025-06-01 10:27:00,S2,26.7,2.93,31.0,Yes,None
2025-06-01 10:28:00,S4,20.87,1.73,37.1,Yes,None
2025-06-01 10:29:00,S4,7.53,2.75,35.3,Yes,None
2025-06-01 10:30:00,S5,27.97,2.81,36.0,Yes,None
2025-06-01 10:31:00,S1,3.41,2.28,41.5,Yes,None
2025-06-01 10:32:00,S4,8.26,1.64,33.1,Yes,None
2025-06-01 10:33:00,S3,15.75,2.44,37.8,Yes,None
2025-06-01 10:34:00,S1,17.1,2.53,30.4,Yes,None
2025-06-01 10:35:00,S1,0.75,1.66,34.2,Yes,None
2025-06-01 10:36:00,S1,23.48,1.66,30.0,Yes,None
2025-06-01 10:37:00,S5,11.04,0.91,33.9,Yes,None
2025-06-01 10:38:00,S4,12.37,3.3,33.5,Yes,None
2025-06-01 10:39:00,S5,24.34,3.98,23.8,Yes,None
2025-06-01 10:40:00,S4,11.56,3.02,29.6,Yes,None
2025-06-01 10:41:00,S5,1.7,2.6,32.9,Yes,None
2025-06-01 10:42:00,S5,5.54,1.61,23.0,Yes,None
2025-06-01 10:43:00,S3,28.69,0.8,31.6,Yes,None
2025-06-01 10:44:00,S5,2.39,2.97,36.0,Yes,None
2025-06-01 10:45:00,S2,10.84,3.62,37.2,Yes,None
2025-06-01 10:46:00,S3,15.24,2.17,28.9,Yes,None
2025-06-01 10:47:00,S5,14.95,4.06,37.5,Yes,None
2025-06-01 10:48:00,S1,0.42,2.31,36.8,No,Pump Malfunction
2025-06-01 10:49:00,S2,15.18,4.08,23.4,Yes,None
2025-06-01 10:50:00,S2,11.7,2.22,32.5,Yes,None
2025-06-01 10:51:00,S2,29.17,0.5,32.9,Yes,None
2025-06-01 10:52:00,S3,5.03,3.63,38.1,Yes,None
2025-06-01 10:53:00,S5,10.82,2.08,33.1,Yes,None
2025-06-01 10:54:00,S5,12.76,1.46,37.6,Yes,None
2025-06-01 10:55:00,S1,11.9,3.48,28.9,Yes,None
2025-06-01 10:56:00,S1,20.08,2.11,25.6,Yes,None
2025-06-01 10:57:00,S2,6.7,1.59,29.4,Yes,None
2025-06-01 10:58:00,S1,6.87,4.31,38.3,Yes,None
2025-06-01 10:59:00,S3,21.96,2.8,35.7,Yes,None
2025-06-01 11:00:00,S5,15.16,1.56,41.3,Yes,None
2025-06-01 11:01:00,S2,12.63,2.54,26.2,Yes,None
2025-06-01 11:02:00,S1,5.33,5.13,36.2,Yes,Sensor Failure
2025-06-01 11:03:00,S3,5.87,3.11,35.0,Yes,None
2025-06-01 11:04:00,S3,0.61,2.36,30.9,Yes,None
2025-06-01 11:05:00,S1,3.02,3.5,35.1,Yes,None
2025-06-01 11:06:00,S5,16.84,2.55,32.6,Yes,None
2025-06-01 11:07:00,S1,26.79,2.49,33.8,Yes,None
2025-06-01 11:08:00,S2,8.83,2.34,34.7,Yes,None
2025-06-01 11:09:00,S1,10.03,3.85,35.9,Yes,None
2025-06-01 11:10:00,S3,3.73,3.19,32.3,Yes,None
2025-06-01 11:11:00,S1,11.84,4.42,39.1,Yes,None
2025-06-01 11:12:00,S5,1.41,3.31,31.1,Yes,None
2025-06-01 11:13:00,S4,27.55,4.53,39.5,Yes,None
2025-06-01 11:14:00,S1,20.29,3.65,27.5,Yes,None
2025-06-01 11:15:00,S5,29.73,2.74,28.1,Yes,None
2025-06-01 11:16:00,S5,26.52,2.86,28.3,Yes,None
2025-06-01 11:17:00,S3,14.35,4.83,35.8,Yes,None
2025-06-01 11:18:00,S5,15.73,4.3,28.8,Yes,None
2025-06-01 11:19:00,S5,5.96,4.55,38.0,Yes,None
2025-06-01 11:20:00,S5,14.02,1.99,29.9,Yes,None
2025-06-01 11:21:00,S5,27.12,1.12,33.6,Yes,None
2025-06-01 11:22:00,S2,1.81,2.16,34.6,Yes,None
2025-06-01 11:23:00,S2,25.95,3.17,27.9,Yes,None
2025-06-01 11:24:00,S3,10.43,2.35,26.4,Yes,None
2025-06-01 11:25:00,S1,27.02,3.03,33.1,Yes,None
2025-06-01 11:26:00,S5,28.24,2.55,30.9,Yes,None
2025-06-01 11:27:00,S1,20.22,1.24,34.0,Yes,None
2025-06-01 11:28:00,S1,20.03,3.43,26.6,Yes,None
2025-06-01 11:29:00,S3,13.75,3.03,30.6,Yes,None
2025-06-01 11:30:00,S5,25.12,4.33,31.3,Yes,None
2025-06-01 11:31:00,S5,28.86,3.16,22.3,Yes,None
2025-06-01 11:32:00,S4,23.32,3.78,36.0,Yes,None
2025-06-01 11:33:00,S1,18.77,2.18,29.0,Yes,None
2025-06-01 11:34:00,S1,18.32,3.35,38.0,Yes,None
2025-06-01 11:35:00,S2,25.53,3.81,29.2,Yes,None
2025-06-01 11:36:00,S4,16.37,3.56,29.9,Yes,None
2025-06-01 11:37:00,S2,24.17,2.77,27.0,Yes,None
2025-06-01 11:38:00,S2,15.41,3.35,36.6,Yes,None
2025-06-01 11:39:00,S2,2.15,3.62,33.8,Yes,None
2025-06-01 11:40:00,S3,11.7,4.2,37.6,Yes,None
2025-06-01 11:41:00,S3,13.5,2.44,31.2,Yes,None
2025-06-01 11:42:00,S2,4.51,1.88,31.8,Yes,None
2025-06-01 11:43:00,S4,3.34,2.17,25.3,Yes,None
2025-06-01 11:44:00,S1,16.2,3.15,29.5,Yes,None
2025-06-01 11:45:00,S4,2.83,3.0,32.7,Yes,None
2025-06-01 11:46:00,S5,9.3,3.63,33.5,Yes,None
2025-06-01 11:47:00,S3,22.41,3.83,39.3,Yes,None
2025-06-01 11:48:00,S1,28.94,1.11,24.6,Yes,None
2025-06-01 11:49:00,S1,21.62,2.52,32.9,Yes,None
2025-06-01 11:50:00,S5,29.78,3.21,30.5,Yes,None
2025-06-01 11:51:00,S5,21.04,4.12,32.3,Yes,None
2025-06-01 11:52:00,S2,9.03,2.95,32.4,Yes,None
2025-06-01 11:53:00,S3,20.26,4.37,31.2,Yes,None
2025-06-01 11:54:00,S3,21.15,3.55,27.5,Yes,None
2025-06-01 11:55:00,S4,11.34,3.38,26.7,Yes,None
2025-06-01 11:56:00,S2,0.83,2.89,30.9,Yes,None
2025-06-01 11:57:00,S2,21.19,2.98,26.3,Yes,None
2025-06-01 11:58:00,S2,0.94,3.33,31.5,Yes,None
2025-06-01 11:59:00,S2,19.05,2.8,31.0,Yes,None
2025-06-01 12:00:00,S3,5.16,4.11,22.2,Yes,None
2025-06-01 12:01:00,S3,17.1,3.88,39.7,Yes,None
2025-06-01 12:02:00,S2,15.27,4.2,32.3,Yes,None
2025-06-01 12:03:00,S4,0.7,1.96,22.3,Yes,None
2025-06-01 12:04:00,S1,11.08,1.93,33.0,Yes,None
2025-06-01 12:05:00,S1,18.15,3.49,31.2,Yes,None
2025-06-01 12:06:00,S4,25.5,2.92,26.7,Yes,None
2025-06-01 12:07:00,S2,26.69,3.26,33.2,Yes,None
2025-06-01 12:08:00,S3,14.67,1.88,28.2,Yes,None
2025-06-01 12:09:00,S1,21.93,1.54,32.8,Yes,None
2025-06-01 12:10:00,S5,9.7,3.23,29.2,Yes,None
2025-06-01 12:11:00,S5,10.46,2.24,28.4,Yes,None
2025-06-01 12:12:00,S4,6.08,3.71,31.9,Yes,None
2025-06-01 12:13:00,S2,16.99,2.38,25.5,Yes,None
2025-06-01 12:14:00,S1,9.64,2.11,31.7,Yes,None
2025-06-01 12:15:00,S2,2.81,0.73,34.6,Yes,None
2025-06-01 12:16:00,S1,20.64,4.25,37.1,Yes,None
2025-06-01 12:17:00,S4,21.32,3.7,36.4,Yes,None
2025-06-01 12:18:00,S4,10.99,1.5,37.4,Yes,None
2025-06-01 12:19:00,S5,2.58,1.0,30.2,Yes,None
2025-06-01 12:20:00,S2,12.96,2.4,27.9,Yes,None
2025-06-01 12:21:00,S5,13.44,3.95,35.3,Yes,None
2025-06-01 12:22:00,S2,20.16,2.47,29.9,Yes,None
2025-06-01 12:23:00,S5,9.67,2.79,32.0,Yes,None
2025-06-01 12:24:00,S3,20.57,3.99,35.0,Yes,None
2025-06-01 12:25:00,S3,26.18,2.01,40.1,Yes,None
2025-06-01 12:26:00,S3,7.35,2.32,34.1,Yes,None
2025-06-01 12:27:00,S3,29.37,3.22,32.8,Yes,None
2025-06-01 12:28:00,S1,11.78,2.72,27.5,Yes,None
2025-06-01 12:29:00,S3,8.24,2.12,36.7,Yes,None
2025-06-01 12:30:00,S4,12.82,3.71,33.6,Yes,None
2025-06-01 12:31:00,S4,3.1,3.52,30.6,Yes,None
2025-06-01 12:32:00,S1,4.03,3.83,30.2,Yes,None
2025-06-01 12:33:00,S3,12.61,2.85,30.4,Yes,None
2025-06-01 12:34:00,S3,22.94,1.24,32.2,Yes,None
2025-06-01 12:35:00,S3,27.04,3.01,26.2,Yes,None
2025-06-01 12:36:00,S5,20.05,1.83,36.9,Yes,None
2025-06-01 12:37:00,S2,3.43,0.97,36.1,Yes,None
2025-06-01 12:38:00,S5,20.26,2.73,31.3,Yes,None
2025-06-01 12:39:00,S2,19.17,3.1,30.4,Yes,None
2025-06-01 12:40:00,S3,24.23,4.6,31.9,Yes,None
2025-06-01 12:41:00,S3,24.81,1.79,32.6,Yes,None
2025-06-01 12:42:00,S5,26.09,3.68,30.8,Yes,None
2025-06-01 12:43:00,S5,12.6,1.4,36.0,Yes,None
2025-06-01 12:44:00,S2,21.03,4.27,26.3,Yes,None
2025-06-01 12:45:00,S4,8.27,2.3,29.2,Yes,None
2025-06-01 12:46:00,S2,29.98,2.67,35.1,Yes,None
2025-06-01 12:47:00,S5,5.51,2.68,33.3,Yes,None
2025-06-01 12:48:00,S5,0.6,3.76,29.3,Yes,None
2025-06-01 12:49:00,S1,4.72,1.55,33.6,Yes,None
2025-06-01 12:50:00,S5,23.34,2.82,28.8,Yes,None
2025-06-01 12:51:00,S1,13.57,2.36,30.8,Yes,None
2025-06-01 12:52:00,S4,13.59,5.2,36.2,Yes,Sensor Failure
2025-06-01 12:53:00,S2,28.66,1.92,35.7,Yes,None
2025-06-01 12:54:00,S2,27.61,0.5,33.2,Yes,None
2025-06-01 12:55:00,S1,9.54,4.69,27.8,Yes,None
2025-06-01 12:56:00,S2,6.51,3.49,30.5,Yes,None
2025-06-01 12:57:00,S5,25.5,2.21,32.4,Yes,None
2025-06-01 12:58:00,S3,27.21,2.97,37.8,Yes,None
2025-06-01 12:59:00,S1,16.39,2.2,24.9,Yes,None
2025-06-01 13:00:00,S2,18.99,1.04,28.5,Yes,None
2025-06-01 13:01:00,S1,7.93,2.84,36.5,Yes,None
2025-06-01 13:02:00,S1,24.08,2.83,37.4,Yes,None
2025-06-01 13:03:00,S3,19.07,3.34,31.7,Yes,None
2025-06-01 13:04:00,S5,15.25,2.03,38.2,Yes,None
2025-06-01 13:05:00,S1,2.09,2.23,29.1,Yes,None
2025-06-01 13:06:00,S2,27.5,2.62,26.0,Yes,None
2025-06-01 13:07:00,S4,18.58,2.02,35.2,Yes,None
2025-06-01 13:08:00,S1,6.02,4.14,37.2,Yes,None
2025-06-01 13:09:00,S1,18.31,3.85,37.1,Yes,None
2025-06-01 13:10:00,S3,20.42,2.48,28.5,Yes,None
2025-06-01 13:11:00,S5,15.92,3.53,32.8,Yes,None
2025-06-01 13:12:00,S4,21.63,1.76,35.4,Yes,None
2025-06-01 13:13:00,S2,17.57,2.54,33.2,Yes,None
2025-06-01 13:14:00,S4,28.45,4.46,37.8,Yes,None
2025-06-01 13:15:00,S2,1.89,3.65,30.4,Yes,None
2025-06-01 13:16:00,S5,3.46,3.29,31.7,Yes,None
2025-06-01 13:17:00,S2,5.46,2.64,32.9,Yes,None
2025-06-01 13:18:00,S3,20.8,2.96,35.3,Yes,None
2025-06-01 13:19:00,S3,19.47,1.53,31.2,Yes,None
2025-06-01 13:20:00,S3,26.79,2.68,35.7,Yes,None
2025-06-01 13:21:00,S3,22.07,3.38,38.4,Yes,None
2025-06-01 13:22:00,S4,15.4,2.97,29.9,Yes,None
2025-06-01 13:23:00,S5,29.76,2.97,31.3,Yes,None
2025-06-01 13:24:00,S2,8.2,2.35,35.9,Yes,None
2025-06-01 13:25:00,S2,25.05,2.09,39.7,Yes,None
2025-06-01 13:26:00,S3,12.98,2.0,34.5,Yes,None
2025-06-01 13:27:00,S3,19.57,2.75,28.9,Yes,None
2025-06-01 13:28:00,S1,21.9,3.73,32.8,Yes,None
2025-06-01 13:29:00,S5,19.12,2.14,35.8,Yes,None
2025-06-01 13:30:00,S4,4.47,3.04,28.7,Yes,None
2025-06-01 13:31:00,S2,13.46,3.02,27.7,Yes,None
2025-06-01 13:32:00,S1,16.97,3.93,30.6,Yes,None
2025-06-01 13:33:00,S1,25.52,3.01,34.6,Yes,None
2025-06-01 13:34:00,S2,13.48,1.51,26.5,Yes,None
